x y z
0.025214002 0.0155165 -0.027737003
0.02627 0.0153865 -0.027733002
0.0034170002 0.0289725 -0.027986001
0.003397 0.0292865 -0.027990002
0.0031770002 0.030226499 -0.027997002
0.0027529998 0.0311925 -0.028008003
0.0023130002 0.0320375 -0.028022002
0.0017240001 0.0328505 -0.028034002
0.001224 0.0333425 -0.028043002
0.0003709998 0.0338815 -0.028050002
-0.00043000001 0.0342105 -0.028054003
-0.0013870001 0.0343385 -0.028059002
-0.0016970001 0.0343935 -0.028059002
-0.00213 0.0343645 -0.028061002
-0.0029580006 0.0339465 -0.028061002
-0.0035470007 0.0333695 -0.028059002
-0.0038330005 0.0330685 -0.028061002
-0.0043980004 0.0322565 -0.028061002
-0.0047010006 0.0311855 -0.028061002
-0.0047240006 0.0298605 -0.028054003
-0.0044520004 0.0289975 -0.028041001
-0.0040040007 0.028026499 -0.028029002
-0.0041970005 0.0269975 -0.028022002
-0.0044300007 0.026028499 -0.028018001
-0.0044840006 0.0249965 -0.028013002
-0.0040660007 0.0238805 -0.028002001
-0.0033729998 0.0231205 -0.027993001
-0.002432 0.0227625 -0.027981002
-0.0013319999 0.0229115 -0.027979001
-0.00023700017 0.0233875 -0.027970001
0.00063499995 0.023998499 -0.027970001
0.00153 0.024866499 -0.027970001
0.0020650001 0.0257245 -0.027974002
0.002653 0.0266525 -0.027976003
0.003134 0.0277135 -0.027960002
-0.0053280005 -0.0762555 -0.027280003
-0.0045530004 -0.0769085 -0.027265001
-0.0037400005 -0.0775885 -0.027228002
-0.0038160002 -0.0786775 -0.027232002
-0.0042900005 -0.0803535 -0.027221002
-0.0043440005 -0.0814235 -0.027209003
-0.0040660007 -0.0822135 -0.027207002
-0.0037940005 -0.0826445 -0.027203001
-0.0029960005 -0.0833115 -0.027193002
-0.002064 -0.0836145 -0.027179003
-0.001034 -0.0837205 -0.027170002
2.2999942e-05 -0.0835455 -0.027164001
0.00045299996 -0.0834205 -0.027164001
0.0013950001 -0.0830405 -0.027159002
0.033068 -0.0662025 -0.026364002
0.033634 -0.0649095 -0.026367001
0.033884 -0.0638875 -0.026376002
0.034238 -0.0622235 -0.026374001
0.034889 -0.061260503 -0.026378002
0.035883002 -0.060413502 -0.026383001
0.036439 -0.059834503 -0.026383001
0.036942 -0.058975503 -0.026385002
0.037246 -0.057944503 -0.026394002
0.037212 -0.056973502 -0.026406001
0.03692 -0.055983502 -0.026417002
0.036379002 -0.054959502 -0.026435003
0.036146 -0.054568503 -0.026442003
0.035578 -0.0537405 -0.026456002
0.035122 -0.053220503 -0.026490003
0.034294 -0.052568503 -0.026490003
0.033317 -0.0521375 -0.026560001
0.032287 -0.051902503 -0.026605003
0.031164002 -0.0519675 -0.026619002
0.029545002 -0.0524015 -0.026504003
0.0286 -0.0529985 -0.026481003
0.027882 -0.053707503 -0.026530001
0.027329002 -0.054582503 -0.026490003
0.026949 -0.055526502 -0.026490003
0.026700001 -0.056624502 -0.026479002
0.026651 -0.057786502 -0.026463002
0.026782 -0.058883503 -0.026445001
0.027135 -0.0599845 -0.026429001
0.027472 -0.0609835 -0.026424002
0.02775 -0.061974503 -0.026426002
0.028049 -0.0629645 -0.026426002
0.028149001 -0.0632905 -0.026422001
0.028347 -0.0639065 -0.026415002
0.028795 -0.0648085 -0.026408002
0.029451001 -0.0655255 -0.026399001
0.030613001 -0.0660325 -0.026387002
0.031599 -0.0662355 -0.026369002
0.032046 -0.0663205 -0.026366003
0.02784 0.0161055 -0.027023003
0.02827 0.0164535 -0.027019002
0.028871 0.0172695 -0.027019002
0.029210001 0.0184065 -0.027033001
0.029319 0.0191275 -0.027037002
0.029319 0.020156499 -0.027037002
0.029242001 0.0212465 -0.027046002
0.029297002 0.0220005 -0.027051002
0.029521 0.0228795 -0.027056001
0.029746 0.0239685 -0.027065001
0.029768001 0.0248525 -0.027069002
0.029469002 0.0259335 -0.027081002
0.028764002 0.0270175 -0.027097002
0.027952 0.0275985 -0.027101003
0.027614001 0.0277365 -0.027108002
0.026484001 0.0277295 -0.027118001
0.025263 0.027461499 -0.027124003
0.024586 0.027275499 -0.027124003
0.02364 0.0269255 -0.027129002
0.022774 0.0263975 -0.027133003
0.022034 0.025509499 -0.027129002
0.021584 0.0245395 -0.027129002
0.021279 0.0234195 -0.027129002
0.021182 0.0226915 -0.027118001
0.021135 0.0216675 -0.027101003
0.021228 0.0206225 -0.027101003
0.021395002 0.0196535 -0.027092002
0.021724 0.0187155 -0.027083002
0.022044 0.018058501 -0.027076002
0.022588 0.017229501 -0.027067002
0.023242 0.016439501 -0.027055003
0.024218 0.015835501 -0.027039003
0.025237001 0.0155865 -0.027039003
0.026306 0.0154935 -0.027028002
0.00342 0.0289815 -0.027283002
0.0034039998 0.029289499 -0.027287003
0.0031329999 0.0302285 -0.027294002
0.002793 0.031202499 -0.027306002
0.002312 0.0320515 -0.027315002
0.0017269999 0.0328695 -0.027327001
0.00122 0.0333725 -0.027333003
0.00035599992 0.0338985 -0.027349003
-0.00040599983 0.0343135 -0.027356002
-0.0013910001 0.0345045 -0.027363002
-0.001712 0.0344265 -0.027359001
-0.0021430003 0.0344005 -0.027361002
-0.0030580005 0.0341065 -0.027372003
-0.0036400007 0.0334705 -0.027361002
-0.0039730007 0.0331865 -0.027370002
-0.0044530006 0.0323045 -0.027363002
-0.0047770003 0.0312665 -0.027356002
-0.0047550006 0.0299025 -0.027350001
-0.0044600004 0.029018499 -0.027342003
-0.004002 0.0280255 -0.027331002
-0.0041660005 0.0270015 -0.027326003
-0.0044450006 0.026035499 -0.027322002
-0.004536 0.025013499 -0.027313001
-0.0042670006 0.0241315 -0.027306002
-0.0040970007 0.0238375 -0.027299002
-0.0034150006 0.0230865 -0.027292002
-0.0024720002 0.0226985 -0.027283002
-0.0014300002 0.0227605 -0.027271003
-0.00026800018 0.0231825 -0.027264003
0.0006929999 0.023796499 -0.027265001
0.000945 0.0240255 -0.027265001
0.0016339999 0.0247515 -0.027269002
0.0021489998 0.0256725 -0.027271003
0.0025669998 0.026632499 -0.027262002
0.0033 0.0276585 -0.027269002
-0.005736 -0.0741645 -0.026583001
-0.0054680007 -0.0751765 -0.026575003
-0.004923 -0.0759715 -0.026566003
-0.0039570006 -0.0766475 -0.026527002
-0.0033920007 -0.0773135 -0.026536003
-0.0038870005 -0.0788695 -0.026527002
-0.0043060007 -0.0803675 -0.026523001
-0.0043290006 -0.0814135 -0.026514001
-0.004039 -0.0821725 -0.026509002
-0.0037930002 -0.0825245 -0.026504003
-0.0029640002 -0.0832415 -0.026493002
-0.0020340001 -0.0835455 -0.026479002
-0.000984 -0.0836505 -0.026472002
4.5999885e-05 -0.0834815 -0.026465002
0.0004329998 -0.0833755 -0.026465002
0.001383 -0.0830265 -0.026456002
0.033017002 -0.0660325 -0.025666002
0.033505 -0.0646115 -0.025669001
0.033726 -0.0635785 -0.025680002
0.034036 -0.061997503 -0.025685001
0.03423 -0.0616495 -0.025682002
0.034898 -0.0608685 -0.025675002
0.035687 -0.060236502 -0.025675002
0.03647 -0.0594125 -0.025682002
0.036960002 -0.0584735 -0.025691003
0.037121 -0.057937503 -0.025701001
0.037192002 -0.0569555 -0.025705002
0.03695 -0.055953503 -0.025717001
0.036492 -0.0549415 -0.025726002
0.035996 -0.054054502 -0.025742002
0.035743 -0.053622503 -0.025753003
0.035129 -0.052830502 -0.025783002
0.034347 -0.052185502 -0.025799002
0.033551 -0.051755503 -0.025822002
0.032588 -0.051484503 -0.025882002
0.031333 -0.051484503 -0.025871001
0.029988002 -0.0517265 -0.025808003
0.029219002 -0.052141502 -0.025843002
0.0283 -0.0528035 -0.025808003
0.027673 -0.053597502 -0.025827002
0.027188 -0.0544915 -0.025797002
0.026871 -0.055517502 -0.025792003
0.026732001 -0.056571502 -0.025776003
0.026747 -0.057788502 -0.025765002
0.026903 -0.058890503 -0.025744002
0.027204 -0.059958503 -0.025731001
0.027534 -0.060966503 -0.025728002
0.027812 -0.061949503 -0.025731001
0.028084 -0.0629355 -0.025724001
0.028382 -0.0638485 -0.025721002
0.028855 -0.0647335 -0.025714003
0.029584002 -0.0653995 -0.025705002
0.03066 -0.0658495 -0.025689002
0.031636 -0.0660675 -0.025675002
0.032014 -0.0661385 -0.025664002
0.027708001 0.0161305 -0.026323002
0.028088 0.016416501 -0.026323002
0.028756 0.0173615 -0.026328001
0.029109001 0.0184845 -0.026332002
0.029211 0.0191985 -0.026334003
0.029202 0.0201885 -0.026341002
0.029141001 0.0212655 -0.026350003
0.029166002 0.022007499 -0.026355002
0.029413 0.0230035 -0.026364002
0.029668 0.0239725 -0.026367001
0.029707 0.0249945 -0.026374001
0.029482 0.0259495 -0.026378002
0.029074002 0.0267425 -0.026392002
0.028392002 0.0274745 -0.026401002
0.027672 0.0278655 -0.026410002
0.0266 0.0279545 -0.026415002
0.026252002 0.0279045 -0.026419003
0.025260001 0.0276725 -0.026428003
0.024265 0.0273985 -0.026428003
0.023571 0.027158499 -0.026433002
0.0227 0.0266455 -0.026435003
0.021852002 0.0256925 -0.026435003
0.021395002 0.0247125 -0.026429001
0.021085002 0.023603499 -0.026428003
0.020975001 0.022650499 -0.026413001
0.020918 0.021612499 -0.026412003
0.021076001 0.0205965 -0.026401002
0.021286 0.0196235 -0.026394002
0.021650001 0.0186995 -0.026385002
0.021960001 0.0180205 -0.026376002
0.022498 0.017166499 -0.026367001
0.023164 0.0164385 -0.026357003
0.024211 0.0158735 -0.026341002
0.025264 0.0156255 -0.026334003
0.026318 0.0155265005 -0.026330002
0.0035060002 0.0290065 -0.026585001
0.003482 0.029335499 -0.026589002
0.0031909999 0.0302555 -0.026599001
0.0027700001 0.0311925 -0.026605003
0.0024060002 0.0317535 -0.026617002
0.0018349998 0.0326115 -0.026626002
0.0011649998 0.0333105 -0.026637003
0.00035599992 0.0339215 -0.026645001
-0.0004110001 0.0343065 -0.026651002
-0.0013990002 0.0345405 -0.026665002
-0.0017240001 0.0345545 -0.026665002
-0.0021660002 0.0345245 -0.026672002
-0.0030740006 0.0341825 -0.026674002
-0.0037470004 0.0335975 -0.026674002
-0.0040500006 0.0332685 -0.026672002
-0.0045760004 0.0324095 -0.026667003
-0.0048780004 0.0313715 -0.026663002
-0.0049020005 0.0310185 -0.026663002
-0.0048470004 0.0299915 -0.026651002
-0.0045150006 0.0290245 -0.026644003
-0.0040270006 0.028003499 -0.026633002
-0.0041590007 0.027034499 -0.026628003
-0.004458 0.0261495 -0.026622001
-0.0045290003 0.0251205 -0.026612002
-0.0043370007 0.0241215 -0.026603002
-0.004148 0.0237885 -0.026603002
-0.0034760004 0.0230155 -0.026592001
-0.0025070002 0.0226175 -0.026583001
-0.0014399998 0.022666499 -0.026571002
-0.0003399998 0.0230265 -0.026566003
0.0006929999 0.023711499 -0.026569001
0.0009789998 0.0239915 -0.026566003
0.0016799998 0.0247125 -0.026566003
0.0022339998 0.025578499 -0.026566003
0.0027470002 0.0265125 -0.026552003
0.0033419998 0.0275825 -0.026555002
-0.0059560006 -0.0731225 -0.025887001
-0.005845 -0.0735325 -0.025884002
-0.005659 -0.0740935 -0.025871001
-0.0051720003 -0.0750015 -0.025875002
-0.0044760006 -0.0757195 -0.025854003
-0.0036940007 -0.0762235 -0.025825001
-0.0031740004 -0.0771785 -0.025845002
-0.0039960006 -0.0789925 -0.025831003
-0.0041890005 -0.0795485 -0.025827002
-0.0043510003 -0.0811065 -0.025815003
-0.0039880006 -0.0820985 -0.025808003
-0.0037470004 -0.0824605 -0.025806002
-0.002932 -0.0831735 -0.025793001
-0.0019979998 -0.0834665 -0.025781002
-0.00095300004 -0.0835735 -0.025770001
6.0999766e-05 -0.0834035 -0.025767002
0.00041500013 -0.0833155 -0.025765002
0.0013720002 -0.0829795 -0.025760002
0.032774 -0.0658465 -0.024993002
0.033365 -0.0642765 -0.024979003
0.033582002 -0.0633295 -0.024982002
0.033889 -0.061795503 -0.024986003
0.034062 -0.061423503 -0.024980001
0.034697 -0.060668502 -0.024977002
0.035509 -0.0600555 -0.024984002
0.036236 -0.059366502 -0.024982002
0.036639 -0.058778502 -0.024986003
0.03698 -0.057965502 -0.024991002
0.037146002 -0.056943502 -0.025002003
0.036972 -0.0559565 -0.025014002
0.036587 -0.0549115 -0.025025003
0.03616 -0.053987503 -0.025046002
0.035929002 -0.053521503 -0.025055002
0.035401 -0.052681502 -0.025090002
0.034588 -0.051955502 -0.025133003
0.033745002 -0.051422503 -0.025136001
0.03276 -0.051110502 -0.025182001
0.031537 -0.0510695 -0.025239002
0.030041002 -0.051287502 -0.025147002
0.028826002 -0.051934503 -0.025124002
0.028068 -0.0526635 -0.025124002
0.027472 -0.053503502 -0.025122002
0.0271 -0.054449502 -0.025094002
0.026894 -0.055496503 -0.025085002
0.02682 -0.056667503 -0.025071003
0.026868 -0.0578165 -0.025065001
0.027096 -0.059012502 -0.025032002
0.02734 -0.0599315 -0.025026001
0.027627 -0.060973503 -0.025025003
0.027902 -0.061972503 -0.025028002
0.028161 -0.0629515 -0.025023002
0.028452002 -0.0637455 -0.025023002
0.028978001 -0.0646045 -0.025018003
0.029808 -0.0653045 -0.025002003
0.030699 -0.0656375 -0.024991002
0.031692002 -0.0658395 -0.024970002
0.027526 0.016128499 -0.025627002
0.027995002 0.0164925 -0.025629003
0.028693002 0.0174365 -0.025627002
0.029027 0.0185365 -0.025632001
0.029118001 0.019167501 -0.025634002
0.029111002 0.0202345 -0.025641002
0.029055 0.0212995 -0.025650002
0.029071 0.0219975 -0.025652003
0.029343002 0.0230125 -0.025661003
0.029614002 0.0239495 -0.025664002
0.029690001 0.024990499 -0.025671002
0.029554002 0.0258855 -0.025680002
0.029141001 0.0268085 -0.025691003
0.028493002 0.0275755 -0.025701001
0.027754001 0.0280305 -0.025708001
0.026759 0.0281935 -0.025719002
0.02624 0.0281295 -0.025719002
0.025245 0.0278925 -0.025724001
0.024257 0.0276215 -0.025728002
0.023528 0.0273625 -0.025735002
0.023041 0.0271345 -0.025737002
0.022336 0.0266365 -0.025737002
0.021701 0.0258285 -0.025733002
0.021239001 0.0248985 -0.025733002
0.020925 0.0237595 -0.025731001
0.020732 0.0226015 -0.025721002
0.020721 0.0215495 -0.025714003
0.020918 0.0205835 -0.025703002
0.021158 0.0196235 -0.025696002
0.021556001 0.018669501 -0.025687002
0.021914002 0.018005501 -0.025678001
0.022471 0.017160501 -0.025666002
0.023138002 0.016448501 -0.025655001
0.024222001 0.015848499 -0.025645003
0.025268 0.0155875 -0.025634002
0.026283 0.0156105 -0.025632001
0.003583 0.0290085 -0.025884002
0.003517 0.0293505 -0.025889002
0.003184 0.0302785 -0.025898002
0.0027259998 0.031202499 -0.025909003
0.0022149999 0.0320085 -0.025917001
0.001584 0.0327885 -0.025930002
0.0009019999 0.0334935 -0.025939003
0.00046799984 0.0338195 -0.025944002
-0.0004110001 0.0343325 -0.025953002
-0.0013859998 0.0346095 -0.025962003
-0.0017269999 0.0346325 -0.025967002
-0.0022 0.0346125 -0.025969002
-0.0031190002 0.0342865 -0.025972001
-0.0038180007 0.0337345 -0.025972001
-0.0044610007 0.0329445 -0.025972001
-0.0046540005 0.0324995 -0.025971003
-0.0049490007 0.0314365 -0.025965001
-0.0049790004 0.0310225 -0.025962003
-0.0049180007 0.029994499 -0.025953002
-0.0046080006 0.0290345 -0.025942001
-0.0040580006 0.0280095 -0.025933001
-0.0040810006 0.027337499 -0.025926001
-0.004389 0.026237499 -0.025921002
-0.0045300005 0.0251235 -0.025912002
-0.0043370007 0.0241265 -0.025907002
-0.0041350005 0.0237685 -0.025900003
-0.0034610005 0.022976499 -0.025893003
-0.0025300002 0.0225745 -0.025877003
-0.0014650002 0.022588499 -0.025871001
-0.0003709998 0.0229575 -0.025864001
0.0007440001 0.023688499 -0.025877003
0.001073 0.0238995 -0.025871001
0.0016740002 0.0247125 -0.025873002
0.0022729998 0.0255505 -0.025873002
0.00287 0.0265035 -0.025870003
0.0034619998 0.0273045 -0.025870003
0.003653 0.0283685 -0.025877003
-0.0061650006 -0.0725705 -0.025195003
-0.005946 -0.0730995 -0.025188003
-0.005511 -0.0740195 -0.025172003
-0.004915 -0.0747775 -0.025172003
-0.0040040007 -0.0754475 -0.025150001
-0.003203 -0.0760865 -0.025143001
-0.003064 -0.0771415 -0.025138002
-0.004133 -0.0795115 -0.025124002
-0.0042830007 -0.0810335 -0.025117002
-0.003715 -0.0823745 -0.025104001
-0.0029250002 -0.0830725 -0.025094002
-0.0019570002 -0.0833845 -0.025083002
-0.00092600007 -0.0834955 -0.025074001
7.299986e-05 -0.0833255 -0.025064003
0.00039099995 -0.0832375 -0.025064003
0.00134 -0.0828935 -0.025060002
0.0020789998 -0.0824025 -0.025060002
0.032529 -0.0655275 -0.024309002
0.032714 -0.0654815 -0.024322
0.033278 -0.0638605 -0.024284001
0.033789 -0.061515503 -0.024285
0.0339 -0.0612085 -0.024293002
0.034532 -0.060475502 -0.024284001
0.035332 -0.059894502 -0.024275001
0.035836 -0.059462503 -0.024283
0.036472 -0.058711503 -0.024284001
0.036642 -0.058383502 -0.024293002
0.03699 -0.057409503 -0.024301
0.037076 -0.056936502 -0.024307001
0.03702 -0.055951502 -0.024315
0.036735002 -0.054943502 -0.024332002
0.036361 -0.053928502 -0.02434
0.03596 -0.0530195 -0.024355002
0.035558 -0.052359503 -0.024377
0.034842 -0.051654503 -0.024410002
0.033961 -0.051119503 -0.024431001
0.032962 -0.050655503 -0.024438001
0.031793002 -0.0506425 -0.024487
0.030217 -0.0506745 -0.024384
0.029396001 -0.051119503 -0.024417002
0.028446 -0.051730502 -0.024415001
0.027906 -0.052598502 -0.024423
0.027363 -0.053436503 -0.024408001
0.027054 -0.0544455 -0.024399001
0.026968 -0.0555915 -0.024383001
0.026894 -0.056741502 -0.024368
0.027061 -0.057944503 -0.024354
0.027224 -0.0589555 -0.024345
0.027475 -0.059947502 -0.024337001
0.02772 -0.0609535 -0.024331
0.02796 -0.061949503 -0.024332002
0.028161 -0.0626685 -0.024332002
0.028545 -0.0636405 -0.024330001
0.029105 -0.0644535 -0.024330001
0.029833 -0.0650385 -0.024314001
0.030776002 -0.0654035 -0.024293002
0.031762 -0.0655755 -0.024277002
0.027263 0.0160985 -0.024924003
0.027937 0.0166395 -0.024929002
0.028590001 0.017571501 -0.024929002
0.028947 0.018655501 -0.024931002
0.029017001 0.0201535 -0.024945002
0.028957002 0.0213155 -0.024952002
0.028971002 0.0220045 -0.024959002
0.029257 0.0230125 -0.024964001
0.029616002 0.0239725 -0.024968002
0.02973 0.0250175 -0.024975002
0.029598001 0.0259315 -0.024982002
0.029212002 0.0268475 -0.024991002
0.028586 0.0276125 -0.024998002
0.028239 0.0279315 -0.025005002
0.027855001 0.0281795 -0.025009003
0.02689 0.0284005 -0.025019001
0.026217 0.0283425 -0.025025003
0.025241 0.0281475 -0.025032002
0.024245001 0.027840499 -0.025037002
0.023475 0.0275595 -0.025032002
0.022956 0.027282499 -0.025032002
0.022153001 0.0266755 -0.025041003
0.021519002 0.025911499 -0.025039002
0.021089 0.0250565 -0.025039002
0.020763 0.0239355 -0.025044002
0.020577 0.0227185 -0.025030002
0.020528 0.0215315 -0.025021002
0.020787 0.0205415 -0.025009003
0.021026 0.019582499 -0.025002003
0.021422 0.018622499 -0.024989001
0.021817 0.017950501 -0.024982002
0.022394001 0.017127499 -0.024975002
0.023099001 0.0164015 -0.024956003
0.024190001 0.015858501 -0.024943002
0.025287 0.0156085 -0.024931002
0.026266001 0.015656501 -0.024936002
0.003591 0.0290865 -0.025186002
0.003552 0.0293415 -0.025188003
0.0031650001 0.030265499 -0.025200002
0.002669 0.0311885 -0.025209002
0.0021799998 0.0319945 -0.025218002
0.0015380001 0.0327595 -0.025234003
0.00085199997 0.0334475 -0.025241002
0.000457 0.0338125 -0.025244001
-0.0004110001 0.0343555 -0.025251001
-0.0013720002 0.0346715 -0.025262002
-0.0017309999 0.0347175 -0.025269002
-0.0022510001 0.0347035 -0.025273003
-0.0031500002 0.0343785 -0.025274001
-0.0038800007 0.0338585 -0.025276002
-0.0045300005 0.0330595 -0.025276002
-0.0047400007 0.0325955 -0.025274001
-0.005024 0.0315305 -0.025267001
-0.005085 0.031140499 -0.025266003
-0.0050340006 0.0300075 -0.025255002
-0.0047090007 0.0290315 -0.025241002
-0.0041350005 0.0280005 -0.025234003
-0.0040800003 0.027344499 -0.025227003
-0.0043670004 0.0262415 -0.025223002
-0.0045460006 0.0251275 -0.025212001
-0.0043680007 0.024129499 -0.025204003
-0.0041740006 0.023750499 -0.025198001
-0.0035460005 0.022921499 -0.025195003
-0.0025650002 0.0224615 -0.025179002
-0.0014880002 0.0224735 -0.025172003
-0.00041799992 0.0227645 -0.025161002
-0.00010100007 0.0228955 -0.025165003
0.00077399984 0.0234235 -0.025165003
0.0011999998 0.023773499 -0.025165003
0.0018549999 0.0245465 -0.025172003
0.0024100002 0.0254015 -0.025172003
0.0030049998 0.0262895 -0.025156002
0.003443 0.0274285 -0.025175001
-0.0059390003 -0.0730875 -0.024486002
-0.0053670006 -0.0738935 -0.024476
-0.0045840004 -0.0745845 -0.024471
-0.0039870003 -0.0749555 -0.024456002
-0.0036240006 -0.0752175 -0.024454001
-0.0030180002 -0.0759715 -0.024447002
-0.0030200006 -0.0770785 -0.024438001
-0.0039490005 -0.0789665 -0.024431001
-0.00421 -0.0802805 -0.024423
-0.004211 -0.0809275 -0.024422001
-0.003838 -0.0819475 -0.024415001
-0.0036470005 -0.0822645 -0.024408001
-0.002874 -0.0829625 -0.024401002
-0.001929 -0.0832975 -0.024392001
-0.00088800024 -0.0833845 -0.024376001
8.899998e-05 -0.0832195 -0.024368
0.00034799986 -0.0831505 -0.024363
0.0013199998 -0.0828155 -0.024360001
0.032666 -0.0649415 -0.023619
0.033164002 -0.0634375 -0.023593001
0.033735 -0.061141502 -0.023588002
0.0344 -0.060337503 -0.023586001
0.035191 -0.059742503 -0.023579001
0.035937 -0.059058502 -0.023588002
0.036469 -0.0583355 -0.023594
0.036888 -0.0573755 -0.023609001
0.037044 -0.056369502 -0.023612
0.037027 -0.055937503 -0.023612
0.03685 -0.0549345 -0.023632001
0.036611002 -0.0539515 -0.023635
0.03626 -0.052929502 -0.023656
0.035811 -0.052120503 -0.023674
0.035153 -0.051374502 -0.023705002
0.034171 -0.050752502 -0.023712002
0.033218 -0.050320502 -0.023712002
0.032775 -0.050143503 -0.023743
0.03173 -0.0501465 -0.023728002
0.030613001 -0.050267503 -0.023782
0.029196002 -0.050722502 -0.023725
0.028212 -0.051590502 -0.023725
0.027692001 -0.052467503 -0.023712002
0.027308 -0.053441502 -0.023705002
0.027116 -0.054488502 -0.023695
0.027034 -0.055613503 -0.023687001
0.027007 -0.056835502 -0.023673002
0.027122 -0.057953503 -0.023656
0.027332 -0.058952503 -0.023643002
0.027561001 -0.059944503 -0.023635
0.027793001 -0.0609215 -0.023634002
0.028033 -0.061903503 -0.023635
0.028212 -0.0625855 -0.023632001
0.028622001 -0.0634925 -0.023627002
0.029259 -0.0642945 -0.023626
0.029908001 -0.0647535 -0.023619
0.030840002 -0.0650885 -0.023596
0.031775 -0.0652975 -0.023578
0.027184 0.016136501 -0.024223
0.027898 0.0166955 -0.024229001
0.028531 0.017601501 -0.024224002
0.028833002 0.018786501 -0.024236001
0.028887 0.0201925 -0.024246
0.028854001 0.021341499 -0.024255
0.028903 0.0220135 -0.02426
0.029235002 0.023029499 -0.024262
0.029606 0.0239845 -0.024267
0.029771 0.0250265 -0.024270002
0.029647 0.0259635 -0.024278
0.029283002 0.0269005 -0.02429
0.028702002 0.0276955 -0.024298001
0.028343 0.0280285 -0.024301
0.027883 0.028320499 -0.024315
0.026953 0.0285935 -0.024322
0.025768 0.0284785 -0.024324
0.025233 0.0283455 -0.024332002
0.024245001 0.0280715 -0.024332002
0.023417 0.0277615 -0.024338
0.022832 0.0274705 -0.024339002
0.021987 0.0269235 -0.024345
0.021374 0.0261655 -0.024346001
0.020934 0.025300499 -0.024346001
0.020588 0.0243495 -0.024345
0.020344 0.0229965 -0.024332002
0.020265 0.0224705 -0.024324
0.020334 0.0214875 -0.024324
0.020573001 0.0204845 -0.024309002
0.02084 0.0195195 -0.024301
0.021271002 0.0185925 -0.024293002
0.021689001 0.017895501 -0.024284001
0.022258 0.0170835 -0.024270002
0.022468 0.016850501 -0.024261001
0.023238 0.0162225 -0.024255
0.024164 0.015835501 -0.024245001
0.025249 0.0156105 -0.024231002
0.026279 0.015711501 -0.02423
0.0036920002 0.0285335 -0.024484001
0.0035509998 0.0293735 -0.024492
0.0031690001 0.0302835 -0.024501
0.002622 0.0312085 -0.024509002
0.002126 0.0319685 -0.024518002
0.0014840001 0.0327495 -0.024531
0.0008399999 0.0334205 -0.02454
8.200016e-05 0.0340705 -0.024548002
-0.0004110001 0.0343825 -0.024556
-0.0013669999 0.0347335 -0.024564002
-0.001739 0.0347615 -0.024564002
-0.00227 0.0347615 -0.024571002
-0.0031750007 0.0344785 -0.024578001
-0.0039260006 0.0339235 -0.024572
-0.0046160007 0.0331925 -0.024577
-0.0048560007 0.0327125 -0.024572
-0.0051660007 0.0316655 -0.024572
-0.0052270005 0.0312225 -0.024572
-0.0051650004 0.0300165 -0.024557002
-0.0048330007 0.0290435 -0.024546001
-0.0042120004 0.0280255 -0.024533
-0.0040810006 0.0273365 -0.024526
-0.0043600006 0.0262555 -0.024523001
-0.0045610005 0.0251365 -0.024515
-0.004388 0.024122499 -0.024507001
-0.0042210007 0.0237175 -0.024503
-0.0036010006 0.022875499 -0.024492
-0.002564 0.022379499 -0.024479002
-0.0015070001 0.0223655 -0.024469
-0.00047999993 0.0226085 -0.024462
-6.300025e-05 0.0227505 -0.024462
0.00080499984 0.0232425 -0.024456002
0.0013330001 0.0236785 -0.024462
0.0019979998 0.0243885 -0.024463002
0.002502 0.0253255 -0.024469
0.0032000002 0.0263445 -0.024462
-0.0062040007 -0.0725755 -0.023795001
-0.0058630006 -0.0730555 -0.023782
-0.0051890006 -0.0737555 -0.023774002
-0.0042590005 -0.0744095 -0.023758002
-0.003366 -0.0751175 -0.023743
-0.0030580005 -0.0755355 -0.023748
-0.0029110005 -0.0759075 -0.023743
-0.0030430006 -0.0771155 -0.023740001
-0.0039420007 -0.0789105 -0.023726001
-0.0041430006 -0.0802055 -0.023719002
-0.0040350007 -0.0811345 -0.023719002
-0.0037400005 -0.0818505 -0.023717001
-0.0031050006 -0.0825815 -0.023704
-0.002797 -0.0828015 -0.023703001
-0.00184 -0.0831225 -0.023687001
-0.0008100001 -0.0832325 -0.023681
0.00012800004 -0.0830665 -0.023666002
0.001216 -0.0827095 -0.023663
0.032457 -0.0647855 -0.02293
0.033124 -0.0626825 -0.022890002
0.033269 -0.062087502 -0.022889
0.03365 -0.060962502 -0.022881001
0.034262 -0.060204502 -0.022889
0.035051 -0.059593502 -0.022890002
0.035477 -0.059262503 -0.022889
0.036145 -0.058502503 -0.022898
0.036755 -0.057338502 -0.022905
0.036996 -0.056364503 -0.022912
0.037028 -0.055937503 -0.022914
0.036989 -0.054931503 -0.022927001
0.036826 -0.053932503 -0.022938002
0.036548 -0.052830502 -0.022952002
0.036247 -0.052157503 -0.022969
0.035703 -0.051314503 -0.02299
0.035284 -0.050901502 -0.022989001
0.034416 -0.0503325 -0.023028001
0.033487 -0.049904503 -0.023031
0.032852 -0.049670503 -0.023038
0.031876 -0.049640503 -0.023007002
0.030691002 -0.049771503 -0.0231
0.029388 -0.050189503 -0.023054
0.028709002 -0.050685503 -0.023043
0.028061 -0.051505502 -0.023028001
0.027584001 -0.052405503 -0.023012001
0.027255 -0.053363502 -0.023000002
0.027096 -0.0544705 -0.022997
0.027138 -0.056906503 -0.022961002
0.027281001 -0.0579315 -0.022951
